City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket,Avg Temp,Avg dew point,Avg humidity,Avg windspeed,Avg pressure,,,,,,,,,,,
Brajrajnagar,21-11-2019,69.64,148.15,12.57,10.03,18.76,29.51,0.89,12.73,4.75,0,0,131,Moderate,75,65.4,74.3,1,0,,,,,,,,,,,
Brajrajnagar,22-11-2019,88.71,182.05,13.3,12.97,19.85,25.03,0.92,12.72,5,0,0,152,Moderate,74.4,66.8,78.3,0.3,0,,,,,,,,,,,
Brajrajnagar,23-11-2019,86.71,175.56,15.97,9.92,22.56,51.87,0.96,12.71,5.92,0,0,211,Poor,75.3,68,79.1,0.6,0,,,,,,,,,,,
Brajrajnagar,24-11-2019,66.14,118.67,14.01,6.85,17.41,60.72,0.97,11.92,5.16,0,0,156,Moderate,75.1,69,82.4,0.1,0,,,,,,,,,,,
Brajrajnagar,25-11-2019,98.46,195.77,14.81,13.04,19.47,51.85,0.97,12.01,6.9,0,0,156,Moderate,74.9,68.1,80.9,0.8,0,,,,,,,,,,,
Brajrajnagar,26-11-2019,88.94,193.69,19.14,9.81,20.74,88,0.81,11.97,5.02,0,0,180,Moderate,74.8,69,83.4,1.1,0,,,,,,,,,,,
Brajrajnagar,27-11-2019,47.74,158.7,18.24,11.19,23.64,76.09,1.02,11.32,5.95,0,0,185,Moderate,74.9,69.1,84.1,2,0,,,,,,,,,,,
Brajrajnagar,28-11-2019,129.09,226.22,17.82,12.03,23.66,51.44,1.09,12.18,7.43,0.05,0,185,Moderate,75,69.4,83.5,1.3,0,,,,,,,,,,,
Brajrajnagar,29-11-2019,102.32,194.1,30.45,12.24,15.47,23.22,0.51,12.3,3.7,0,0,223,Poor,76.4,68.8,79.5,0.5,0,,,,,,,,,,,
Brajrajnagar,30-11-2019,78.96,159.2,30.45,12.24,0,23.22,0,12.3,3.7,0,0,201,Poor,77.3,70.3,79.7,2.3,0,,,,,,,,,,,
Brajrajnagar,01-12-2019,70.08,136.96,30.45,12.24,0,23.22,0,12.3,3.7,0,0,147,Moderate,74.8,67,78.8,1.6,0,,,,,,,,,,,
Brajrajnagar,02-12-2019,63.24,136.41,16.09,14.98,15.21,102.21,0.65,9.94,5.09,0,0,126,Moderate,72.8,66.5,81.5,1.1,0,,,,,,,,,,,
Brajrajnagar,03-12-2019,75.53,166.11,17.95,13.2,26.21,88.16,1.17,11.07,4.67,0,0,129,Moderate,73.1,64.3,76,1.4,0,,,,,,,,,,,
Brajrajnagar,04-12-2019,64.22,129.06,17.08,14.92,25.29,74.24,1.13,11.69,5.21,83.81,0,155,Moderate,73.6,64.1,73.1,3.5,0,,,,,,,,,,,
Brajrajnagar,05-12-2019,54.83,120.83,17.42,15.09,29.92,36.29,0.85,12.63,8.04,299.61,0,111,Moderate,69.3,58.6,70.6,2.1,0,,,,,,,,,,,
Brajrajnagar,06-12-2019,62.64,137.13,17.11,22.34,29.82,57.61,0.77,12.14,6.07,43.22,0,120,Moderate,68.9,59.6,73.6,0.8,0,,,,,,,,,,,
Brajrajnagar,07-12-2019,64.84,137.89,18.03,19.15,32.09,52.69,0.81,12.04,7.32,0,0,128,Moderate,74.8,66.4,76.4,1.3,0,,,,,,,,,,,
Brajrajnagar,08-12-2019,68.89,138.53,28.56,9.13,15.28,34.63,0.41,10.7,3.58,0,0,128,Moderate,74.8,68.4,81.3,1.6,0,,,,,,,,,,,
Brajrajnagar,09-12-2019,75.5,156.39,19.83,25.04,17.9,82.98,0.44,11.26,10.06,58.98,0,140,Moderate,74.6,66.5,77.1,1.1,0,,,,,,,,,,,
Brajrajnagar,10-12-2019,82.35,173.7,29.29,21.61,40.7,61.29,0.91,11.96,5.07,0,0,151,Moderate,74.3,66.5,78.6,1.3,0,,,,,,,,,,,
Brajrajnagar,11-12-2019,118.77,233.8,31.06,17.7,44.04,76.34,1.08,12.33,5.92,0,0,220,Poor,74.1,65.9,77.4,1.4,0,,,,,,,,,,,
Brajrajnagar,12-12-2019,91.52,176.71,29.03,13.86,40.61,51.93,1.01,12.61,6.67,111.65,0,290,Poor,75,66.3,76.4,0.8,0,,,,,,,,,,,
Brajrajnagar,13-12-2019,65.57,137.46,26.63,15.87,39.15,79.46,0.63,12.09,6.49,129.35,0,157,Moderate,74.4,68.1,81.8,2.4,0,,,,,,,,,,,
Brajrajnagar,14-12-2019,61.59,126.98,25.94,15.01,24.78,44.01,0.4,11.53,8.49,0,0,118,Moderate,74.6,67.6,80.1,1.6,0,,,,,,,,,,,
Brajrajnagar,15-12-2019,50.72,96.88,25.94,15.01,0,44.01,0,11.53,8.49,0,0,118,Moderate,75.8,68.1,79,1.8,0,,,,,,,,,,,
Brajrajnagar,16-12-2019,37.19,73.79,25.94,15.01,0,44.01,0,11.53,8.49,0,0,73,Satisfactory,74.8,67.4,78.8,1.9,0,,,,,,,,,,,
Brajrajnagar,17-12-2019,66.14,121.66,17.62,16.74,18.95,60.35,0.57,12.05,11.41,167.64,0,98,Satisfactory,73.5,67.9,82.9,2.6,0,,,,,,,,,,,
Brajrajnagar,18-12-2019,43.22,88.08,17.83,22.37,27.57,55.66,0.6,11.58,7.36,279.17,0,109,Moderate,71.4,64.9,80.6,3,0,,,,,,,,,,,
Brajrajnagar,19-12-2019,38.79,87.3,16.8,17.32,26.71,55.18,0.57,12.21,5.87,244.75,0,88,Satisfactory,68.3,61.3,79.8,3.8,0,,,,,,,,,,,
Brajrajnagar,20-12-2019,62.63,130.65,28.36,23.22,23.27,81.84,0.46,8.27,37.97,177.1,0,98,Satisfactory,68.9,62.1,79.9,1.9,0,,,,,,,,,,,
Brajrajnagar,21-12-2019,64.93,140.68,25.56,17.85,36.32,82.58,0.94,5.98,28.69,238.14,0,126,Moderate,67.9,64.1,88.1,0.6,0,,,,,,,,,,,
Brajrajnagar,22-12-2019,55.2,118.5,27.17,23.61,35.4,57.47,0.82,5.22,35.47,24.46,0,125,Moderate,69.6,65.1,86.3,1.1,0,,,,,,,,,,,
Brajrajnagar,23-12-2019,48.17,104.52,22.82,20.22,33.66,63.05,0.87,5.58,26.37,147.07,0,108,Moderate,70.6,64,80.4,2.9,0,,,,,,,,,,,
Brajrajnagar,24-12-2019,90.37,184.5,26.75,20.31,42.7,57.85,1.07,7.26,24.75,99.43,0,123,Moderate,69.5,63.6,82.1,1,0,,,,,,,,,,,
Brajrajnagar,25-12-2019,109.25,194.3,31.17,14.67,41.4,91.85,1.26,7.56,28.41,0,0,257,Poor,71.6,65.8,82.8,1.1,0,,,,,,,,,,,
Brajrajnagar,26-12-2019,99.98,162.31,29.18,13.52,37.05,68.74,1.19,6.31,16.64,28.56,0,255,Poor,69.9,65.1,85.3,2.4,0,,,,,,,,,,,
Brajrajnagar,27-12-2019,64.98,105.72,18.88,11.35,26.24,62.38,0.82,4.65,32.82,219.48,0,199,Moderate,66.5,61.1,82.8,3.6,0,,,,,,,,,,,
Brajrajnagar,28-12-2019,39.99,83.28,20.77,23.88,31.31,66.72,0.64,3.94,35.13,87.76,0,91,Satisfactory,63.3,46.3,57.8,4,0,,,,,,,,,,,
Brajrajnagar,29-12-2019,82.67,157.49,29.81,26.01,43.18,58.43,0.82,3.73,25.93,0,0,111,Moderate,62.4,50,68.1,1.5,0,,,,,,,,,,,
Brajrajnagar,30-12-2019,66.67,133.61,24.67,21.09,38.42,37.18,0.97,4.36,27.86,0,0,171,Moderate,62.9,51.9,68.8,1.9,0,,,,,,,,,,,
Brajrajnagar,31-12-2019,63.03,129.29,22.53,24.51,35.47,60.47,1.1,3.13,33.37,0,0,118,Moderate,66.3,53.9,67.1,2.3,0,,,,,,,,,,,
Brajrajnagar,01-01-2020,42.75,81.36,17.53,18.45,27.64,54.21,1.19,2.86,40.09,0,0,114,Moderate,68.8,52.9,61,2.8,0,,,,,,,,,,,
Brajrajnagar,02-01-2020,28.9,48.32,12.98,13.58,21.25,42.02,1.26,3.09,36.6,74.56,0,69,Satisfactory,71.9,59.8,66.5,1.9,0,,,,,,,,,,,
Brajrajnagar,03-01-2020,34.82,51.35,16.6,15.66,23.74,43.59,1.33,3.35,30.32,8.14,0,70,Satisfactory,65.1,62.4,91.5,4.8,0,,,,,,,,,,,
Brajrajnagar,04-01-2020,58.33,97.03,25.16,12.74,31.73,68.52,1.33,3.84,20.75,0,0,77,Satisfactory,66.3,64.6,94.1,1.8,0,,,,,,,,,,,
Brajrajnagar,05-01-2020,67.62,129.98,32.76,9.65,41.22,67.9,1.45,3.08,25.55,0,0,128,Moderate,68.6,64,86.5,1.9,0,,,,,,,,,,,
Brajrajnagar,06-01-2020,49.74,108.41,26.25,15.99,34.79,70.72,1.45,3.32,26.9,0,0,108,Moderate,66.1,57.6,76.8,1.8,0,,,,,,,,,,,
Brajrajnagar,07-01-2020,68.28,140.98,29.12,21.59,43.48,59.3,1.48,4.94,23.88,0,0,115,Moderate,66.9,57.4,74.9,0,0,,,,,,,,,,,
Brajrajnagar,08-01-2020,69.26,116.9,24.77,16.87,35.38,54.19,1.54,4.34,28.24,0,0,146,Moderate,69.6,61.1,77.5,1.5,0,,,,,,,,,,,
Brajrajnagar,09-01-2020,76.66,108.79,22.1,10.8,29.92,40.28,1.52,4.14,24.27,0,0,112,Moderate,72.3,66.1,82.1,1.3,0,,,,,,,,,,,
Brajrajnagar,10-01-2020,56.23,91.1,26.82,15.1,26.53,42.93,1.14,4.19,17.32,0,0,166,Moderate,70,63.3,79.5,3,0,,,,,,,,,,,
Brajrajnagar,11-01-2020,56.23,91.1,21.2,17.58,31.41,40.89,1.69,3.88,33.43,0,0,166,Moderate,65.5,55.1,71,3.1,0,,,,,,,,,,,
Brajrajnagar,12-01-2020,56.23,91.1,24.97,19.02,36.85,42.34,1.71,4.11,30.9,0,0,166,Moderate,64.6,54,71.5,1.3,0,,,,,,,,,,,
Brajrajnagar,13-01-2020,56.23,91.1,31.97,19.98,45.99,63.24,1.74,5.59,25.16,0,0,166,Moderate,67.4,56.3,71.9,1.1,0,,,,,,,,,,,
Brajrajnagar,14-01-2020,125.88,263.62,31.39,23.2,43.61,77.03,1.29,5.63,38.55,53.94,0,166,Moderate,69.6,62,79.3,1.3,0,,,,,,,,,,,
Brajrajnagar,15-01-2020,115.69,209.26,30.02,26.74,45.4,106.47,0.82,8.53,26.83,4.94,0,296,Poor,71.1,64.5,81.6,1,0,,,,,,,,,,,
Brajrajnagar,16-01-2020,108.99,195.21,27.88,20.64,38.24,85.38,0.84,6.95,35.7,1.98,0,285,Poor,71.5,62.4,76.5,1.3,0,,,,,,,,,,,
Brajrajnagar,17-01-2020,101.29,189.61,25.28,25.34,43.24,73.69,0.86,6.45,28.69,0,0,250,Poor,64.8,65.5,67.6,14.6,0,,,,,,,,,,,
Brajrajnagar,18-01-2020,83.82,184.33,26.56,15.4,36.36,62.42,0.85,6.23,27.36,1.68,0,188,Moderate,73.4,64.9,77.6,2,0,,,,,,,,,,,
Brajrajnagar,19-01-2020,89.78,154.57,28.02,17,39.18,82.41,0.89,5.37,27.66,1.13,0,206,Poor,73.3,61.1,70.5,1.5,0,,,,,,,,,,,
Brajrajnagar,20-01-2020,69.42,125.86,15.35,22.11,27.38,89.04,0.87,4.62,37.69,1.1,0,160,Moderate,72.1,64.5,78,3.4,0,,,,,,,,,,,
Brajrajnagar,21-01-2020,83.39,158.93,28.64,31.01,37.68,82.8,0.87,5.69,24.53,0.32,0,146,Moderate,72.1,64.3,77.8,2.6,0,,,,,,,,,,,
Brajrajnagar,22-01-2020,104.47,184.67,25.44,19.5,38.53,91.79,0.87,6.26,26.39,0,0,210,Poor,73,65.1,78.6,1.4,0,,,,,,,,,,,
Brajrajnagar,23-01-2020,91.23,160.68,27.22,14.01,37.63,83.71,0.9,5.11,26.95,0,0,259,Poor,75.9,68.3,79.3,2,0,,,,,,,,,,,
Brajrajnagar,24-01-2020,68.34,133.71,27.57,17.51,22.37,83.67,0.54,4.56,29.78,0,0,160,Moderate,74.5,64.6,73.1,3.5,0,,,,,,,,,,,
Brajrajnagar,25-01-2020,61.65,134.25,27.57,17.51,0,83.67,0,4.56,29.78,0,0,116,Moderate,71.4,59.3,68.3,1.9,0,,,,,,,,,,,
Brajrajnagar,26-01-2020,60.24,126.56,27.57,17.51,0,83.67,0,4.56,29.78,0,0,138,Moderate,70.4,62,77,0.8,0,,,,,,,,,,,
Brajrajnagar,27-01-2020,70.6,145.59,22.81,22.61,17.64,43.44,0.39,4.98,41.49,0,0,112,Moderate,70.9,58.1,69,1.5,0,,,,,,,,,,,
Brajrajnagar,28-01-2020,74.93,153.51,25.59,21.22,38.89,47.77,0.88,5.54,27.18,0,0,139,Moderate,74.3,65.4,75.9,3.6,0,,,,,,,,,,,
Brajrajnagar,29-01-2020,78.91,143.98,25.39,13.72,36.33,42.98,0.89,4.77,26.71,0.89,0,189,Moderate,79.5,71.8,79.4,4.1,0,,,,,,,,,,,
Brajrajnagar,30-01-2020,59.9,127.63,21.35,12.47,28.37,47.55,0.87,5.34,31.09,1.91,0,137,Moderate,77.9,70.1,78.1,1.9,0,,,,,,,,,,,
Brajrajnagar,31-01-2020,55.53,114.45,12.49,21.69,23.91,43.41,0.89,4.05,34.77,1.17,0,103,Moderate,74,62.7,69.4,3.1,0,,,,,,,,,,,
Brajrajnagar,01-02-2020,54.18,127.55,16.08,16.45,26.96,46.7,0.85,4.43,34.02,0,0,116,Moderate,72.8,62.4,70.8,3.5,0,,,,,,,,,,,
Brajrajnagar,02-02-2020,52.62,99.77,10.55,20.67,21.78,62.71,0.89,3.77,43.07,0,0,119,Moderate,72,58.5,63.3,3.5,0,,,,,,,,,,,
Brajrajnagar,03-02-2020,109.14,242.49,17.02,27.47,36.02,91.11,0.86,6.09,31.21,1.2,0,119,Moderate,70.9,56.1,60.4,3.5,0,,,,,,,,,,,
Brajrajnagar,04-02-2020,69.43,139.05,14.25,24.04,30.81,54.56,0.88,8.79,19.51,2.63,0,191,Moderate,72.4,58.5,62.4,2.9,0,,,,,,,,,,,
Brajrajnagar,05-02-2020,65.97,117.63,12.51,17.13,21.63,65.64,0.84,8.81,24.26,0.51,0,118,Moderate,67.3,64.4,90,0.6,0,,,,,,,,,,,
Brajrajnagar,06-02-2020,71.77,144.14,20.12,12.53,30.85,70.44,0.5,6.7,18.56,0.97,0,127,Moderate,72.5,67.4,85,2.4,0,,,,,,,,,,,
Brajrajnagar,07-02-2020,52.91,106.4,13.49,15.17,23.33,58.31,0.01,4.45,23.6,0.65,0,126,Moderate,67.5,61.8,82.4,4.4,0,,,,,,,,,,,
Brajrajnagar,08-02-2020,44.57,96.57,8.78,17.31,17.07,50.78,0.01,4.78,27.01,0,0,97,Satisfactory,63.6,59.8,88.5,4.9,0,,,,,,,,,,,
Brajrajnagar,09-02-2020,57.83,126.56,13.07,16.09,22.88,34.57,0.01,4.67,42.22,0,0,98,Satisfactory,66.4,62.5,87.8,0.8,0,,,,,,,,,,,
Brajrajnagar,10-02-2020,64.57,148.99,16.9,19.61,30.05,53.95,0.02,5.27,36.5,0.19,0,129,Moderate,68.8,58.9,74.1,1.6,0,,,,,,,,,,,
Brajrajnagar,11-02-2020,84.2,187.19,19.24,19.31,35.49,84.27,0.04,5.21,40.03,0,0,155,Moderate,69.1,55.9,66.5,0.6,0,,,,,,,,,,,
Brajrajnagar,12-02-2020,79.59,173.45,21.53,28.99,34.85,78.86,0.04,6.12,35.88,0.91,0,174,Moderate,70.3,56.6,66.1,0.5,0,,,,,,,,,,,
Brajrajnagar,13-02-2020,78.7,184.84,21.65,27.35,40.68,52.49,0.05,6.66,32.06,3.52,0,177,Moderate,72.9,53.1,55.3,3.1,0,,,,,,,,,,,
Brajrajnagar,14-02-2020,81.63,194.14,25.73,19.21,39.88,68.98,0.03,5.62,29.38,1.68,0,157,Moderate,73.4,56.7,61,2.6,0,,,,,,,,,,,
Brajrajnagar,15-02-2020,69.93,153.82,18.85,26.35,32.78,72.85,0.01,4.27,35.56,3.78,0,162,Moderate,76.5,59.1,60.1,2,0,,,,,,,,,,,
Brajrajnagar,16-02-2020,53.86,117.98,13.39,22.37,24.22,56.52,0.01,3.73,40.05,1.66,0,118,Moderate,75.9,66.3,75.6,1.1,0,,,,,,,,,,,
Brajrajnagar,17-02-2020,62.05,144.59,14.81,23.73,27.39,72.84,0.02,4.49,34.47,0.85,0,119,Moderate,78.3,67.9,73.9,1.3,0,,,,,,,,,,,
Brajrajnagar,18-02-2020,66.86,156.78,22.58,22.93,37.21,117.44,0.02,5.32,35.68,1.53,0,136,Moderate,76,59.3,64.1,1,0,,,,,,,,,,,
Brajrajnagar,19-02-2020,79.45,184.8,18.97,28.87,42.25,80.09,0.04,11.05,29,1.08,0,141,Moderate,76.6,64.8,71,2,0,,,,,,,,,,,
Brajrajnagar,20-02-2020,82.41,185.18,20.05,23.77,38.65,95.52,0.04,9.58,30.76,2.61,0,172,Moderate,77.1,64.9,69.4,2,0,,,,,,,,,,,
Brajrajnagar,21-02-2020,70.64,152.08,18.54,20.87,33.35,50.76,0.05,5.77,34.49,0.89,0,168,Moderate,76.9,62.3,65.4,1.4,0,,,,,,,,,,,
Brajrajnagar,22-02-2020,91.15,180.05,15.6,23.05,32.29,95.81,0.05,7.63,37.78,0,0,140,Moderate,75.8,60,63.3,2,0,,,,,,,,,,,
Brajrajnagar,23-02-2020,76.21,163.07,13.64,21.41,27.06,71.07,0.05,6.54,43.29,0,0,233,Poor,76.5,62.8,66.5,1.4,0,,,,,,,,,,,
Brajrajnagar,24-02-2020,66.04,186.21,9.16,16.9,18.96,78.53,0.05,3.5,28.73,0.79,0,233,Poor,72.9,64,75.3,2.5,0,,,,,,,,,,,
Brajrajnagar,25-02-2020,33.53,45.85,8.7,14.46,15.45,85.95,0.05,4.48,33.81,0.47,0,82,Satisfactory,66.3,64.3,93.3,3.5,0,,,,,,,,,,,
Brajrajnagar,26-02-2020,50.29,70.42,12.95,15.66,18.65,91.61,0.04,3.39,31.36,0,0,67,Satisfactory,70.1,67.4,90.8,1,0,,,,,,,,,,,
Brajrajnagar,27-02-2020,55.53,91.46,10.38,19.35,18.99,75.76,0.03,2.69,37.23,0.55,0,108,Moderate,73.6,61.5,71,0.8,0,,,,,,,,,,,
Brajrajnagar,28-02-2020,67.21,113.28,14.21,18.13,13.25,77.43,0.01,3.47,12.79,0.81,0,94,Satisfactory,73.3,64.9,77.3,1.4,0,,,,,,,,,,,
Brajrajnagar,29-02-2020,84.52,144.52,14.21,18.13,0,77.43,0,3.47,12.79,0,0,158,Moderate,77,65.3,69.9,2.4,0,,,,,,,,,,,
Brajrajnagar,01-03-2020,94.73,128.97,14.21,18.13,0,77.43,0,3.47,12.79,0,0,202,Poor,77.4,65.5,70.4,1.1,0,,,,,,,,,,,
Brajrajnagar,02-03-2020,101.48,143.48,14.21,18.13,0,77.43,0,3.47,12.79,0,0,229,Poor,78.9,68.1,72.6,1.6,0,,,,,,,,,,,
Brajrajnagar,03-03-2020,74.94,100.99,6.7,20.74,7.82,78.26,0.03,8.69,52.39,0,0,199,Moderate,79.8,68.5,71.6,1.4,0,,,,,,,,,,,
Brajrajnagar,04-03-2020,74.94,53.24,7.99,18,18.45,99.3,0.05,5.82,45.15,0,0,83,Satisfactory,75.3,71,87.4,3.9,0,,,,,,,,,,,
Brajrajnagar,05-03-2020,74.94,32.15,9.74,17.88,20.37,98.3,0.04,4.57,32.64,0,0,60,Satisfactory,78.5,70.3,77.4,1.8,0,,,,,,,,,,,
Brajrajnagar,06-03-2020,74.94,35.92,18.95,17.94,24.29,69.7,0.03,3.6,26.53,0,0,46,Good,75.6,71.3,85.6,2.4,0,,,,,,,,,,,
Brajrajnagar,07-03-2020,74.94,32.85,10.19,12.39,14.11,85.27,0.01,3.1,30.47,0.42,0,51,Satisfactory,77.8,71.4,82.1,2.3,0,,,,,,,,,,,
Brajrajnagar,08-03-2020,74.94,40.63,17.5,8.87,8.99,113.55,0.01,2.56,23,0.67,0,44,Good,80.6,73.9,81.3,2.1,0,,,,,,,,,,,
Brajrajnagar,09-03-2020,66.18,39.13,10.16,14.48,8.85,111.94,0.07,5.07,55.49,1.03,0,91,Satisfactory,81.3,69.1,70.9,1.3,0,,,,,,,,,,,
Brajrajnagar,10-03-2020,25.66,25.78,14.65,18.54,21.54,85.45,0.26,3.82,31.53,1.09,0,66,Satisfactory,81.5,72.9,76.9,2.8,0,,,,,,,,,,,
Brajrajnagar,11-03-2020,34.62,34.73,11.74,14.63,15.66,67.31,0.24,2.73,36.27,0.28,0,66,Satisfactory,82.6,73.5,76.4,4.1,0,,,,,,,,,,,
Brajrajnagar,12-03-2020,22.07,22.15,17.04,11.37,17.5,102.49,0.23,2.44,38.33,0.29,0,66,Satisfactory,82.8,74.6,77.1,3.6,0,,,,,,,,,,,
Brajrajnagar,13-03-2020,22.07,22.15,17.04,11.37,17.5,102.49,0.23,2.44,38.33,0.29,0,66,Satisfactory,82.9,74,76.5,2.9,0,,,,,,,,,,,
Brajrajnagar,14-03-2020,22.07,22.15,17.04,11.37,17.5,102.49,0.23,2.44,38.33,0.29,0,66,Satisfactory,82.9,70.5,67.8,4.6,0,,,,,,,,,,,
Brajrajnagar,15-03-2020,22.07,22.15,17.04,11.37,17.5,102.49,0.23,2.44,38.33,0.29,0,66,Satisfactory,80.3,68.6,68.5,2.6,0,,,,,,,,,,,
Brajrajnagar,16-03-2020,22.07,22.15,17.04,11.37,17.5,102.49,0.23,2.44,38.33,0.29,0,66,Satisfactory,83.8,72.4,71.6,3,0,,,,,,,,,,,
Brajrajnagar,17-03-2020,80.27,220.65,15.97,6.38,22.36,12.86,0.29,4.12,59.1,0.3,0,66,Satisfactory,84.4,73.9,72.8,5.1,0,,,,,,,,,,,
Brajrajnagar,18-03-2020,64.95,178.22,23.51,3.13,26.47,14.11,0.3,3.84,51.13,0.56,0,161,Moderate,84.1,73.6,73.3,2.4,0,,,,,,,,,,,
Brajrajnagar,19-03-2020,57.92,132.86,25.4,4.77,29.44,16.6,0.3,4.08,45.05,0.45,0,141,Moderate,78.3,71.9,82,2.5,0,,,,,,,,,,,
Brajrajnagar,20-03-2020,57.92,132.86,25.4,4.77,29.44,16.6,0.3,4.08,45.05,0.45,0,115,Moderate,80.8,71,75.1,3.3,0,,,,,,,,,,,
Brajrajnagar,21-03-2020,57.92,132.86,25.4,4.77,29.44,16.6,0.3,4.08,45.05,0.45,0,115,Moderate,76.4,71,84,2,0,,,,,,,,,,,
Brajrajnagar,22-03-2020,57.92,132.86,25.4,4.77,29.44,16.6,0.3,4.08,45.05,0.45,0,115,Moderate,79.1,72.1,80.1,2.5,0,,,,,,,,,,,
Brajrajnagar,23-03-2020,57.92,132.86,25.4,4.77,29.44,16.6,0.3,4.08,45.05,0.45,0,115,Moderate,79.3,70.6,76,2.5,0,,,,,,,,,,,
Brajrajnagar,24-03-2020,92.5,221.48,14.29,5.65,19.95,11.34,0.3,5.21,68.11,0.22,0,115,Moderate,82.5,73.1,76.4,2.9,0,,,,,,,,,,,
Brajrajnagar,25-03-2020,72.91,192.52,20.75,4.66,23.33,12.56,0.3,4.25,50.83,0.25,0,169,Moderate,84,77,81.3,5,0,,,,,,,,,,,
Brajrajnagar,26-03-2020,66.01,149.11,18.32,2.92,20.43,12.7,0.3,3.99,59.13,0.24,0,145,Moderate,85.8,75.9,73.8,1.5,0,,,,,,,,,,,
Brajrajnagar,27-03-2020,83.66,202.56,40.59,3.5,43.41,13.55,0.3,5.02,57.24,0.2,0,156,Moderate,86.4,75.5,72.1,1.6,0,,,,,,,,,,,
Brajrajnagar,28-03-2020,52.6,123.23,40.59,3.5,43.41,58.05,0.29,4.03,64.35,0.12,0,139,Moderate,87.3,75.3,70.3,3.5,0,,,,,,,,,,,
Brajrajnagar,29-03-2020,52.58,128.05,40.59,3.5,43.41,58.31,0.29,3.65,55.02,0.13,0,128,Moderate,84.9,73.9,72,3.8,0,,,,,,,,,,,
Brajrajnagar,30-03-2020,49.81,118.62,40.59,3.5,43.41,58.66,0.28,4.26,65.48,0.11,0,129,Moderate,85.5,73,68.1,3.9,0,,,,,,,,,,,
Brajrajnagar,31-03-2020,65.44,164.64,40.59,3.5,43.41,58.15,0.28,4.92,60.83,0.13,0,128,Moderate,87.7,74.1,66.3,3.1,0,,,,,,,,,,,
Brajrajnagar,01-04-2020,59.92,163.12,40.59,3.5,43.41,53.85,0.28,4.65,73.85,0.12,0,148,Moderate,88,76.3,70.8,3.6,0,,,,,,,,,,,
Brajrajnagar,02-04-2020,74.14,202.5,40.59,3.5,43.41,56.37,0.29,4.14,53.76,0.24,0,160,Moderate,87.5,78.8,76.1,5.5,0,,,,,,,,,,,
Brajrajnagar,03-04-2020,71.91,187.2,40.59,3.5,43.41,62.53,0.3,3.8,63.94,0.22,0,158,Moderate,87.4,75.3,68.3,5.3,0,,,,,,,,,,,
Brajrajnagar,04-04-2020,64.28,162.17,40.59,3.5,43.41,61.98,0.31,4.28,72.79,0.21,0,164,Moderate,83,76.5,81.4,3.6,0,,,,,,,,,,,
Brajrajnagar,05-04-2020,56.63,106.43,40.59,3.5,43.41,60.19,0.3,4.29,97.06,0.07,0,139,Moderate,85.3,78,80,3.4,0,,,,,,,,,,,
Brajrajnagar,06-04-2020,92.54,242.21,40.59,3.5,43.41,60.71,0.3,4.3,46.65,0.23,0,129,Moderate,87.3,79.6,79.8,4.4,0,,,,,,,,,,,
Brajrajnagar,07-04-2020,81.29,175.78,90.91,3.5,0,61.88,0.31,4.64,59.52,0.28,0,129,Moderate,87.4,79.9,79,6.4,0,,,,,,,,,,,
Brajrajnagar,08-04-2020,51.22,93.4,288.55,3.5,94.65,66.94,0.31,4.89,77.56,0.04,0,129,Moderate,85.3,74.5,70.9,7.1,0,,,,,,,,,,,
Brajrajnagar,09-04-2020,101.41,140.84,351.3,3.5,227.8,57.4,0.41,5.74,33.27,0.06,0,129,Moderate,83.6,74.9,76.5,4.6,0,,,,,,,,,,,
Brajrajnagar,10-04-2020,90.45,149.84,136.08,3.5,13.82,65.67,0.33,5.7,59.21,0.13,0,236,Poor,87.2,78.6,77.1,5.2,0,,,,,,,,,,,
Brajrajnagar,11-04-2020,93.45,197.74,136.08,3.5,13.82,58.77,0.33,5.26,73.03,0.15,0,222,Poor,87.4,76.5,73.5,5,0,,,,,,,,,,,
Brajrajnagar,12-04-2020,86.2,187.5,136.08,3.5,0,72.26,0.34,5.55,38.92,0.15,0,206,Poor,88.6,79.4,75.9,6.3,0,,,,,,,,,,,
Brajrajnagar,13-04-2020,76.67,198.38,136.08,3.5,0,72.26,0.35,5.13,38.92,0.14,0,176,Moderate,89,80,76.5,11,0,,,,,,,,,,,
Brajrajnagar,14-04-2020,89.36,218.21,136.08,3.5,0,72.26,0.35,4.94,38.92,0.13,0,174,Moderate,88.8,80.8,78.8,7.6,0,,,,,,,,,,,
Brajrajnagar,15-04-2020,76.63,183.91,136.08,3.5,0,72.26,0.37,4.32,38.92,0.19,0,201,Poor,88.8,80.3,77,5.4,0,,,,,,,,,,,
Brajrajnagar,16-04-2020,61.41,142.43,136.08,3.5,0,72.26,0.36,4.4,38.92,0.06,0,126,Moderate,88.1,77.8,73.6,9.1,0,,,,,,,,,,,
Brajrajnagar,17-04-2020,98.12,220.98,136.08,3.5,0,72.26,0.38,4.32,38.92,0.15,0,194,Moderate,87.5,79.8,79,13.1,0,,,,,,,,,,,
Brajrajnagar,18-04-2020,77.66,168.5,136.08,3.5,0,72.26,0.39,5.04,38.92,0.1,0,207,Poor,83.6,77.4,82.1,10.1,0,,,,,,,,,,,
Brajrajnagar,19-04-2020,55.82,121.54,136.08,3.5,0,72.26,0.38,5.29,38.92,0.05,0,120,Moderate,84.9,80,85.4,9.4,0,,,,,,,,,,,
